row_id,icd9_code,short_title,long_title,recode,super_category
11350,9684,Pois-gen anesth NEC/NOS,Poisoning by other and unspecified general anesthetics,16,injury
11351,9685,Surfce-topic/infilt anes,Surface (topical) and infiltration anesthetics,16,injury
11352,9686,Pois-nerve/plex-blk anes,Poisoning by peripheral nerve- and plexus-blocking anesthetics,16,injury
11353,9687,Poison-spinal anesthetic,Poisoning by spinal anesthetics,16,injury
11354,9689,Pois-local anest NEC/NOS,Poisoning by other and unspecified local anesthetics,16,injury
11355,96900,Poison-antidepresnt NOS,"Poisoning by antidepressant, unspecified",16,injury
11356,96901,Pois monoamine oxidase,Poisoning by monoamine oxidase inhibitors,16,injury
11357,96902,Pois serotn/norepinephrn,Poisoning by selective serotonin and norepinephrine reuptake inhibitors,16,injury
11358,96903,Pois serotinin reuptake,Poisoning by selective serotonin reuptake inhibitors,16,injury
11359,92321,Contusion of wrist,Contusion of wrist,16,injury
11360,9233,Contusion of finger,Contusion of finger,16,injury
11361,9238,Multiple contusion arm,Contusion of multiple sites of upper limb,16,injury
11362,9239,Contusion upper limb NOS,Contusion of unspecified part of upper limb,16,injury
11363,92400,Contusion of thigh,Contusion of thigh,16,injury
11364,92401,Contusion of hip,Contusion of hip,16,injury
11365,92410,Contusion of lower leg,Contusion of lower leg,16,injury
11366,92411,Contusion of knee,Contusion of knee,16,injury
11367,92420,Contusion of foot,Contusion of foot,16,injury
11368,92421,Contusion of ankle,Contusion of ankle,16,injury
11369,9243,Contusion of toe,Contusion of toe,16,injury
11370,9244,Multiple contusion leg,Contusion of multiple sites of lower limb,16,injury
11371,9245,Contusion leg NOS,Contusion of unspecified part of lower limb,16,injury
11372,9248,Multiple contusions NEC,"Contusion of multiple sites, not elsewhere classified",16,injury
11373,9249,Contusion NOS,Contusion of unspecified site,16,injury
11374,9251,Crush inj face scalp,Crushing injury of face and scalp,16,injury
11375,9252,Crush inj neck,Crushing injury of neck,16,injury
11376,9260,Crush inj ext genitalia,Crushing injury of external genitalia,16,injury
11377,92611,Crushing injury back,Crushing injury of back,16,injury
11378,92612,Crushing injury buttock,Crushing injury of buttock,16,injury
11379,92619,Crushing inj trunk NEC,Crushing injury of other specified sites of trunk,16,injury
11380,9268,Mult crushing inj trunk,Crushing injury of multiple sites of trunk,16,injury
11381,9269,Crushing inj trunk NOS,Crushing injury of unspecified site of trunk,16,injury
11382,92700,Crush inj shoulder reg,Crushing injury of shoulder region,16,injury
11383,92701,Crush inj scapul region,Crushing injury of scapular region,16,injury
11384,92702,Crush inj axillary reg,Crushing injury of axillary region,16,injury
11385,92703,Crushing inj upper arm,Crushing injury of upper arm,16,injury
11386,92709,Crush inj shoulder & arm,Crushing injury of multiple sites of upper arm,16,injury
11387,92710,Crushing injury forearm,Crushing injury of forearm,16,injury
11388,92711,Crushing injury elbow,Crushing injury of elbow,16,injury
11389,92720,Crushing injury of hand,Crushing injury of hand(s),16,injury
11390,92721,Crushing injury of wrist,Crushing injury of wrist,16,injury
11391,9273,Crushing injury finger,Crushing injury of finger(s),16,injury
11392,9278,Mult crushing injury arm,Crushing injury of multiple sites of upper limb,16,injury
11393,9957,Adverse food react NEC,"Other adverse food reactions, not elsewhere classified",16,injury
11394,99580,Adult maltreatment NOS,"Adult maltreatment, unspecified",16,injury
11395,99581,Adult physical abuse,Adult physical abuse,16,injury
11396,99582,Adult emotnl/psych abuse,Adult emotional/psychological abuse,16,injury
11397,99583,Adult sexual abuse,Adult sexual abuse,16,injury
11398,99584,Adult neglect-nutrition,Adult neglect (nutritional),16,injury
11399,99585,Oth adult abuse/neglect,Other adult abuse and neglect,16,injury
11400,99586,Malignant hyperthermia,Malignant hyperthermia,16,injury
11401,99589,Adverse effect NEC,"Other specified adverse effects, not elsewhere classified",16,injury
11402,99590,"SIRS, NOS","Systemic inflammatory response syndrome, unspecified",16,injury
11403,99591,Sepsis,Sepsis,16,injury
11404,99592,Severe sepsis,Severe sepsis,16,injury
11405,99593,SIRS-noninf w/o ac or ds,Systemic inflammatory response syndrome due to noninfectious process without acute organ dysfunction,16,injury
11406,99594,SIRS-noninf w ac org dys,Systemic inflammatory response syndrome due to noninfectious process with acute organ dysfunction,16,injury
11407,99600,Malfunc card dev/grf NOS,"Mechanical complication of unspecified cardiac device, implant, and graft",16,injury
11408,99601,Malfunc cardiac pacemake,Mechanical complication due to cardiac pacemaker (electrode),16,injury
11409,99602,Malfunc prosth hrt valve,Mechanical complication due to heart valve prosthesis,16,injury
11410,99603,Malfunc coron bypass grf,Mechanical complication due to coronary bypass graft,16,injury
11411,99604,Mch cmp autm mplnt dfbrl,Mechanical complication of automatic implantable cardiac defibrillator,16,injury
11412,99609,Malfunc card dev/grf NEC,"Other mechanical complication of cardiac device, implant, and graft",16,injury
11413,9961,Malfunc vasc device/graf,"Mechanical complication of other vascular device, implant, and graft",16,injury
11414,9962,Malfun neuro device/graf,"Mechanical complication of nervous system device, implant, and graft",16,injury
11415,99630,Malfunc gu dev/graft NOS,"Mechanical complication of unspecified genitourinary device, implant, and graft",16,injury
11416,99631,Malfunc urethral cath,Mechanical complication due to urethral (indwelling) catheter,16,injury
11417,99632,Malfunction iud,Mechanical complication due to intrauterine contraceptive device,16,injury
11418,99639,Malfunc gu dev/graft NEC,"Other mechanical complication of genitourinary device, implant, and graft",16,injury
11419,99640,Cmp int orth dev/gft NOS,"Unspecified mechanical complication of internal orthopedic device, implant, and graft",16,injury
11420,99641,Mech loosening pros jt,Mechanical loosening of prosthetic joint,16,injury
11421,99642,Dislocate prosthetic jt,Dislocation of prosthetic joint,16,injury
11422,99643,Broke prosthtc jt implnt,Broken prosthetic joint implant,16,injury
11423,99644,Periprosthetc fx-pros jt,Peri-prosthetic fracture around prosthetic joint,16,injury
11424,99645,Periprosthetc osteolysis,Peri-prosthetic osteolysis,16,injury
11425,99646,Articular wear prosth jt,Articular bearing surface wear of prosthetic joint,16,injury
11426,99647,Mech com pros jt implant,Other mechanical complication of prosthetic joint implant,16,injury
11427,99649,Mech com orth dev NEC,"Other mechanical complication of other internal orthopedic device, implant, and graft",16,injury
11428,99651,Corneal grft malfunction,Mechanical complication due to corneal graft,16,injury
11429,99652,Oth tissue graft malfunc,"Mechanical complication due to graft of other tissue, not elsewhere classified",16,injury
11430,99653,Lens prosthesis malfunc,Mechanical complication due to ocular lens prosthesis,16,injury
11431,99654,Breast prosth malfunc,Mechanical complication due to breast prosthesis,16,injury
11432,99655,Comp-artificial skin grf,Mechanical complication due to artificial skin graft and decellularized allodermis,16,injury
11433,99656,Comp-periton dialys cath,Mechanical complication due to peritoneal dialysis catheter,16,injury
11434,99657,Complcation-insulin pump,Mechanical complication due to insulin pump,16,injury
11435,99659,Malfunc oth device/graft,"Mechanical complication due to other implant and internal device, not elsewhere classified",16,injury
11436,99660,Reaction-unsp devic/grft,"Infection and inflammatory reaction due to unspecified device, implant, and graft",16,injury
11437,99661,React-cardiac dev/graft,"Infection and inflammatory reaction due to cardiac device, implant, and graft",16,injury
11438,99662,React-oth vasc dev/graft,"Infection and inflammatory reaction due to other vascular device, implant, and graft",16,injury
11439,99663,React-nerv sys dev/graft,"Infection and inflammatory reaction due to nervous system device, implant, and graft",16,injury
11440,99664,React-indwell urin cath,Infection and inflammatory reaction due to indwelling urinary catheter,16,injury
11441,99665,React-oth genitourin dev,"Infection and inflammatory reaction due to other genitourinary device, implant, and graft",16,injury
11442,99666,React-inter joint prost,Infection and inflammatory reaction due to internal joint prosthesis,16,injury
11443,E8117,Reentrant coll-pedest,Motor vehicle traffic accident involving re-entrant collision with another motor vehicle injuring pedestrian,16,injury
11444,E8118,Reentrant coll-pers NEC,Motor vehicle traffic accident involving re-entrant collision with another motor vehicle injuring other specified person,16,injury
11445,E8119,Reentrant coll-pers NOS,Motor vehicle traffic accident involving re-entrant collision with another motor vehicle injuring unspecified person,16,injury
11446,E8120,Mv collision NOS-driver,Other motor vehicle traffic accident involving collision with motor vehicle injuring driver of motor vehicle other than motorcycle,16,injury
11447,E8121,Mv collision NOS-pasngr,Other motor vehicle traffic accident involving collision with motor vehicle injuring passenger in motor vehicle other than motorcycle,16,injury
11448,E8122,Mv collis NOS-motorcycl,Other motor vehicle traffic accident involving collision with motor vehicle injuring motorcyclist,16,injury
11449,E8123,Mv coll NOS-mcycl psngr,Other motor vehicle traffic accident involving collision with motor vehicle injuring passenger on motorcycle,16,injury
11450,E8124,Mv collision NOS-st car,Other motor vehicle traffic accident involving collision with motor vehicle injuring occupant of streetcar,16,injury
11451,E8125,Mv coll NOS-anim rid,Other motor vehicle traffic accident involving collision with motor vehicle injuring rider of animal; occupant of animal-drawn vehicle,16,injury
11452,E8126,Mv coll NOS-ped cycl,Other motor vehicle traffic accident involving collision with motor vehicle injuring pedal cyclist,16,injury
11453,E8127,Mv collision NOS-pedest,Other motor vehicle traffic accident involving collision with motor vehicle injuring pedestrian,16,injury
11454,E8128,Mv collis NOS-pers NEC,Other motor vehicle traffic accident involving collision with motor vehicle injuring other specified person,16,injury
11455,E8129,Mv collis NOS-pers NOS,Other motor vehicle traffic accident involving collision with motor vehicle injuring unspecified person,16,injury
11456,E8130,Mv-oth veh coll-driver,Motor vehicle traffic accident involving collision with other vehicle injuring driver of motor vehicle other than motorcycle,16,injury
11457,E8131,Mv-oth veh coll-pasngr,Motor vehicle traffic accident involving collision with other vehicle injuring passenger in motor vehicle other than motorcycle,16,injury
11458,E8132,Mv-oth veh coll-motcycl,Motor vehicle traffic accident involving collision with other vehicle injuring motorcyclist,16,injury
11459,E8133,Mv-oth veh coll-mcyc psg,Motor vehicle traffic accident involving collision with other vehicle injuring passenger on motorcycle,16,injury
11460,E8134,Mv-oth veh coll-st car,Motor vehicle traffic accident involving collision with other vehicle injuring occupant of streetcar,16,injury
11461,E8135,Mv-oth veh coll-anim rid,Motor vehicle traffic accident involving collision with other vehicle injuring rider of animal; occupant of animal-drawn vehicle,16,injury
11462,E8136,Mv-oth veh coll-ped cycl,Motor vehicle traffic accident involving collision with other vehicle injuring pedal cyclist,16,injury
11463,E8137,Mv-oth veh coll-pedest,Motor vehicle traffic accident involving collision with other vehicle injuring pedestrian,16,injury
11464,E8138,Mv-oth veh coll-pers NEC,Motor vehicle traffic accident involving collision with other vehicle injuring other specified person,16,injury
11465,E8139,Mv-oth veh coll-pers NOS,Motor vehicle traffic accident involving collision with other vehicle injuring unspecified person,16,injury
11466,E8140,Mv coll w pedest-driver,Motor vehicle traffic accident involving collision with pedestrian injuring driver of motor vehicle other than motorcycle,16,injury
11467,E8141,Mv coll w pedest-pasngr,Motor vehicle traffic accident involving collision with pedestrian injuring passenger in motor vehicle other than motorcycle,16,injury
11468,E8142,Mv coll w pedest-motcycl,Motor vehicle traffic accident involving collision with pedestrian injuring motorcyclist,16,injury
11469,E8143,Mv coll w ped-mcycl psgr,Motor vehicle traffic accident involving collision with pedestrian injuring passenger on motorcycle,16,injury
11470,E8144,Mv coll w pedest-st car,Motor vehicle traffic accident involving collision with pedestrian injuring occupant of streetcar,16,injury
11471,E8145,Mv coll w ped-anim rid,Motor vehicle traffic accident involving collision with pedestrian injuring rider of animal; occupant of animal drawn vehicle,16,injury
11472,E8146,Mv coll w ped-ped cycl,Motor vehicle traffic accident involving collision with pedestrian injuring pedal cyclist,16,injury
